"","ID","AirportWindspeedavg","Airportwinddirect","Airportwinduvector","Airportwindvvector","AirportTempavg","AirportRHavg","AirportBaroavg","AirportSVPavg","AirportVPDavg","VulgarisWindspeedavg","Vulgariswinduvector","Vulgariswindvvector","VulgarisTempavg","VulgarisRHavg","VulgarisBaroavg","VulgarisSVPavg","VulgarisVPDavg","WaterfallWindspeedavg","Waterfallwinduvector","Waterfallwindvvector","WaterfallTempavg","WaterfallRHavg","WaterfallBaroavg","WaterfallSVPavg","WaterfallVPDavg"
"161",161,3.611111111,260,-2.63681223405589,2.46725448592577,8.66666666666667,46.6666666666667,1005.33333333333,1125.75163431822,-517.540810023107,7.4052380952381,-1.73540769685166,0.169590315288631,6.04128571428571,55.5809523809524,995.47380952381,938.147802487285,-520.031053749654,5.20142857142857,0.52929545232057,-0.191840450025767,8.516,49.7285714285714,995.47380952381,1113.3798280528,562.319434070335
"162",162,3.611111111,260,-2.63681223405589,2.46725448592577,8.66666666666667,46.6666666666667,1005.33333333333,1125.75163431822,-517.540810023107,7.2852380952381,-1.41196184380326,0.481372533632158,5.96076190476191,55.852380952381,995.583333333333,933.03184216769,-519.66634018832,5.00952380952381,0.676674620042551,-0.083313501533242,8.37890476190476,50.2142857142857,995.583333333333,1102.87504748746,551.466193005354
"163",163,4.2430555555,90,1.40948398812969,-3.27593451375657,12.75,28.25,1003,1473.68181533197,-414.898677777617,4.128,-0.183495267888204,0.108304272392506,9.46705,43.925,993.43,1185.40512393454,-518.293807945282,3.0715,-0.127297147390614,0.482347480642621,11.99695,34.665,993.43,1402.6889159659,918.322879519573
"164",164,4.2430555555,90,1.40948398812969,-3.27593451375657,12.75,28.25,1003,1473.68181533197,-414.898677777617,4.128,-0.183495267888204,0.108304272392506,9.46705,43.925,993.43,1185.40512393454,-518.293807945282,3.0715,-0.127297147390614,0.482347480642621,11.99695,34.665,993.43,1402.6889159659,918.322879519573
"165",165,4.2430555555,90,1.40948398812969,-3.27593451375657,12.75,28.25,1003,1473.68181533197,-414.898677777617,4.1025,-0.186984287998055,0.114092229292961,9.37925,44.485,993.445,1178.52408309813,-521.690183910837,2.9705,-0.0613597912140328,0.456846887948901,11.90615,35.42,993.445,1394.22555223319,902.095480086735
"166",166,3.94444444433333,86.6666666666667,0.402191693648185,-3.50052709605199,12.6666666666667,29,1003,1465.74971907172,-423.750134680388,4.1025,-0.169451199168908,0.087705311884765,9.30475,45.1,993.465,1172.84285092725,-525.903961444061,2.895,-0.0263187010578159,0.395445445230085,11.7862,36.365,993.465,1383.12088589397,881.730957860444
"167",167,3.94444444433333,86.6666666666667,0.402191693648185,-3.50052709605199,12.6666666666667,29,1003,1465.74971907172,-423.750134680388,4.1025,-0.020712673289285,0.067954511120612,9.2526,45.69,993.475,1168.8721209922,-530.606303792891,2.8195,0.0831973709734207,0.478997331224518,11.66845,37.395,993.475,1372.43295466164,860.828079862658
"168",168,3.94444444433333,86.6666666666667,0.402191693648185,-3.50052709605199,12.6666666666667,29,1003,1465.74971907172,-423.750134680388,4.052,-0.0186065598868918,0.243737094652555,9.20545,46.25,993.47,1165.25018790895,-535.22963195264,2.719,0.0518611997261376,0.232334872889238,11.5674,38.31,993.47,1363.47963362975,842.996473635657
"169",169,3.6041666665,80,-0.313456279535949,-2.82225218147544,12,33.5,1003,1406.24509032478,-461.821017490159,3.9547619047619,0.118570456584999,0.456825931127852,9.13480952380952,46.9857142857143,993.483333333333,1159.83253300052,-540.87968888415,2.63761904761905,0.186833953157058,0.132219241647286,11.2884285714286,40.4714285714286,993.483333333333,1339.94678882576,802.411691251977
"170",170,3.6041666665,80,-0.313456279535949,-2.82225218147544,12,33.5,1003,1406.24509032478,-461.821017490159,3.9547619047619,0.044002559873484,0.422186794077975,9.03666666666667,47.6761904761905,993.497619047619,1152.34173952092,-545.136788719859,2.56571428571429,0.265816410974811,0.262026203399273,11.0990476190476,41.7809523809524,993.497619047619,1324.21328670705,777.370683952857
"171",171,3.6041666665,80,-0.313456279535949,-2.82225218147544,12,33.5,1003,1406.24509032478,-461.821017490159,3.90666666666667,-0.0450845551524561,0.464274531568486,8.9477619047619,48.3904761904762,993.511904761905,1145.67623147548,-549.765119647365,2.49380952380952,0.102913234148862,0.25419277361145,10.9068095238095,42.9571428571429,993.511904761905,1308.53967902149,754.914814505112
"172",172,3.09259259233333,80,-0.228852445763994,-2.06050845511726,11.6666666666667,36,1003,1375.83408572881,-486.31325429711,3.95428571428571,-0.242063283593664,0.269375257924695,8.78890476190476,49.5190476190476,993.52619047619,1133.71645207132,-556.488345268869,2.47,-0.0124713836942494,0.221715210563782,10.7038095238095,44.152380952381,993.52619047619,1292.11905498996,731.863614548604
"173",173,3.09259259233333,80,-0.228852445763994,-2.06050845511726,11.6666666666667,36,1003,1375.83408572881,-486.31325429711,3.95428571428571,-0.0449130386056762,0.347261238958557,8.61833333333333,50.5333333333333,993.535714285714,1120.81592093489,-561.323843263627,2.42190476190476,0.0850134768042008,0.241522973932667,10.5183333333333,45.1619047619048,993.535714285714,1277.17280255239,711.995083309197
"174",174,3.09259259233333,80,-0.228852445763994,-2.06050845511726,11.6666666666667,36,1003,1375.83408572881,-486.31325429711,3.95428571428571,-0.0449130386056762,0.347261238958557,8.61833333333333,50.5333333333333,993.535714285714,1120.81592093489,-561.323843263627,2.42190476190476,0.0850134768042008,0.241522973932667,10.5183333333333,45.1619047619048,993.535714285714,1277.17280255239,711.995083309197
"175",175,5.527777778,92.5,-0.793361028408321,3.14273831859474,16,26.5,1001,1822.71828418792,-476.361609215808,4.89,-0.0808959520108316,0.34842826162388,12.9660952380952,34.552380952381,991.140476190476,1497.41946315565,-513.747607767505,4.45714285714286,0.0582889207773267,-0.22875767601836,15.5999047619048,31.8714285714286,991.140476190476,1777.72652979234,1216.89482930099
"176",176,5.527777778,92.5,-0.793361028408321,3.14273831859474,16,26.5,1001,1822.71828418792,-476.361609215808,4.89,-0.0671824248341223,0.384499298987189,12.832380952381,34.8333333333333,991.230952380952,1484.87267488387,-512.990593269426,4.40904761904762,0.103331807617855,-0.348153556789889,15.3555238095238,32.5952380952381,991.230952380952,1751.75940122959,1188.02121112905
"177",177,5.527777778,92.5,-0.793361028408321,3.14273831859474,16,26.5,1001,1822.71828418792,-476.361609215808,4.91954545454545,-0.0739946335051066,0.299098473559256,12.7304545454545,35.1136363636364,991.290909090909,1475.42942834709,-513.428280527209,4.39181818181818,0.0380545230259277,-0.300064367813653,15.1799090909091,33.0454545454545,991.290909090909,1733.7706496839,1169.461335562
"178",178,5.65740740766667,93.3333333333333,-0.29028119541768,2.65893458433299,15.6666666666667,27.3333333333333,1001,1784.51342205992,-480.495515975323,4.89,-0.197450337741661,0.309306492347923,12.6950952380952,35.0666666666667,991.321428571429,1472.14304540355,-511.375146612871,4.3852380952381,0.115677460474306,-0.372782116670198,15.0757142857143,33.2761904761905,991.321428571429,1721.90374331331,1157.35108769692
"179",179,5.65740740766667,93.3333333333333,-0.29028119541768,2.65893458433299,15.6666666666667,27.3333333333333,1001,1784.51342205992,-480.495515975323,4.77,-0.154586548552759,0.00241310627203532,12.3341904761905,36.0285714285714,991.521428571429,1438.25349516206,-512.515986223221,4.04904761904762,0.283529269044929,-0.164950133069879,14.5007142857143,34.8380952380952,991.521428571429,1663.01489415141,1095.23806868611
"180",180,5.65740740766667,93.3333333333333,-0.29028119541768,2.65893458433299,15.6666666666667,27.3333333333333,1001,1784.51342205992,-480.495515975323,4.7065,-0.239219119788332,-0.155775717258231,12.2616,36.2,991.56,1431.35475883237,-512.499265519765,4,0.290572139751387,-0.0473997388881948,14.36925,35.18,991.56,1648.49811652171,1079.67935603758
"181",181,5.7847222225,90,-0.387891230824324,0.461955930035047,14.75,31.5,1001.25,1688.95830379237,-514.373861370362,4.72190476190476,-0.37819134530748,-0.33247841703695,11.998619047619,37.0190476190476,991.702380952381,1406.80480403916,-514.950960659678,3.78571428571429,0.203682405855327,-0.12262997481322,13.8397142857143,36.5666666666667,991.702380952381,1596.35139079351,1026.8258848049
"182",182,5.7847222225,90,-0.387891230824324,0.461955930035047,14.75,31.5,1001.25,1688.95830379237,-514.373861370362,4.74619047619048,-0.189562054792717,-0.271095164606075,11.8348095238095,37.5095238095238,991.788095238095,1391.53673074641,-516.110331880774,3.61809523809524,0.0825342024236189,-0.200117341161492,13.5279047619048,37.4238095238095,991.788095238095,1565.95022966947,995.511717441213
"183",183,6.00000000033333,86.6666666666667,-1.99430859829049,1.4833268290035,14,34.6666666666667,1001.33333333333,1606.16678153252,-544.094071318542,4.81809523809524,-0.355192047416408,-0.532850189018075,11.6641428571429,38.0714285714286,991.888095238095,1375.53908680361,-518.165377776182,3.42619047619048,-0.0304684254706628,-0.0763168919954935,13.2322380952381,38.252380952381,991.888095238095,1537.17310171218,965.566437720878
"184",184,6.00000000033333,86.6666666666667,-1.99430859829049,1.4833268290035,14,34.6666666666667,1001.33333333333,1606.16678153252,-544.094071318542,4.79428571428571,-0.522690131124542,-0.498802038402725,11.4806666666667,38.6285714285714,992.002380952381,1358.44618249346,-519.495914466059,3.33047619047619,-0.0894545147418811,0.0216237802705988,12.8652857142857,39.3380952380952,992.002380952381,1502.26212193014,928.995791204071
"185",185,6.00000000033333,86.6666666666667,-1.99430859829049,1.4833268290035,14,34.6666666666667,1001.33333333333,1606.16678153252,-544.094071318542,4.69857142857143,-0.592476989652252,-0.481144671669405,11.2908571428571,39.3238095238095,992.111904761905,1341.24072803596,-522.334817266041,3.21047619047619,-0.136478698944624,0.0787588306108279,12.5270476190476,40.3,992.111904761905,1469.1497123676,894.555895179944
"186",186,3.4791666665,100,1.32754352817667,0.452282148541255,12.5,46.25,1011,1449.88552655122,-669.215111698228,5.53761904761905,0.396887637469006,-0.294312105611492,9.71671428571429,57.4761904761905,1000.67380952381,1206.07532742454,-691.31229130311,4.69857142857143,-0.239146912674757,0.09724923414952,12.3085714285714,50.0571428571429,1000.67380952381,1432.58435617519,716.806362529821
"187",187,3.4791666665,100,1.32754352817667,0.452282148541255,12.5,46.25,1011,1449.88552655122,-669.215111698228,5.51333333333333,0.23269334207074,-0.0590331561883172,9.60761904761905,57.6047619047619,1000.71666666667,1197.27049653766,-687.651628634548,4.69857142857143,-0.248763596801496,0.161008512642573,12.1977619047619,50.4380952380952,1000.71666666667,1422.36248211977,706.459913210457
"188",188,3.4791666665,100,1.32754352817667,0.452282148541255,12.5,46.25,1011,1449.88552655122,-669.215111698228,5.48904761904762,0.128336017273645,-0.0109867861223735,9.46909523809524,57.8571428571429,1000.79761904762,1186.14541979073,-684.173005442232,4.6747619047619,-0.0691308621259727,0.136917129039225,12.056619047619,50.8095238095238,1000.79761904762,1409.5570460513,695.213419727458
"189",189,3.77777777766667,93.3333333333333,1.06895775748371,0.103072122825582,12.3333333333333,46,1011,1434.02133403072,-658.015245953313,5.411,0.405087899068906,0.0667419409876249,9.19945,58.38,1000.885,1164.66178060593,-677.782622690013,4.6565,0.0431284515849925,-0.0039666845748053,11.753,51.815,1000.885,1383.34625478715,670.370988890247
"190",190,3.77777777766667,93.3333333333333,1.06895775748371,0.103072122825582,12.3333333333333,46,1011,1434.02133403072,-658.015245953313,5.3605,0.348327956122772,-0.0624090783983924,9.06555,58.65,1000.985,1154.34174680921,-674.77967110071,4.6315,-0.150942711946615,0.149757999446201,11.59965,52.32,1000.985,1369.70585755868,657.141468248938
"191",191,3.736111111,85,-0.0580989558466676,-0.19787216303407,11.5,50,1011,1362.4777146669,-671.177697234179,5.31,0.41182132272996,-0.0318457790567331,8.9404,58.93,1001.07,1144.67509287248,-672.254380581027,4.6565,-0.268633192077577,0.0713169367433616,11.3684,52.99,1001.07,1349.00085424812,638.327357536929
"192",192,3.736111111,85,-0.0580989558466676,-0.19787216303407,11.5,50,1011,1362.4777146669,-671.177697234179,5.17666666666667,0.181087084915687,0.0785406280315935,8.72009523809524,59.4666666666667,1001.19285714286,1127.96604602454,-668.378873975169,4.65047619047619,-0.35987907590437,0.0142360765310279,11.056380952381,53.9190476190476,1001.19285714286,1322.0596683604,613.909687686495
"193",193,3.736111111,85,-0.0580989558466676,-0.19787216303407,11.5,50,1011,1362.4777146669,-671.177697234179,5.14727272727273,0.120087215588764,-0.0266961698164513,8.63572727272727,59.6681818181818,1001.22727272727,1121.80219328742,-666.776146141359,4.62227272727273,-0.443554013046701,-0.0422146438294954,10.9217727272727,54.3090909090909,1001.22727272727,1311.03564286785,604.405800306275
"194",194,3.77777777766667,90,-0.839793944820424,-1.19536463033645,11.3333333333333,51,1011,1349.20596989263,-675.544367637181,5.12454545454545,0.038849708869,-0.147843081103785,8.46909090909091,60.0681818181818,1001.28181818182,1109.39465683477,-663.663126453254,4.62227272727273,-0.411725961511396,0.161177076185403,10.6857727272727,55.0590909090909,1001.28181818182,1291.68273659696,586.832048400982
"195",195,3.77777777766667,90,-0.839793944820424,-1.19536463033645,11.3333333333333,51,1011,1349.20596989263,-675.544367637181,5.01,-0.147809218418851,-0.0217282937842385,8.29622727272727,60.5045454545455,1001.37272727273,1096.79885309483,-660.595806942895,4.57636363636364,-0.427461670872071,0.109434468898621,10.3572272727273,55.9818181818182,1001.37272727273,1265.60765755725,565.337754120553
"196",196,3.861111111,65,-0.417811741610022,1.04042277951949,8.5,64,1011,1110.20932401803,-708.78121672039,4.18375,-0.514905699377896,0.00613563612200906,6.8253125,64.45,1001.94375,992.451816582159,-636.122886549915,3.869375,-0.665700922173919,0.187165368921959,7.7816875,63.96875,1001.94375,1065.59587806878,392.693982618067
"197",197,3.8541666665,85,1.07833994219909,-0.0574179523784503,15.25,32.5,1005,1734.7827866537,-560.459216044281,4.74666666666667,0.417555965169966,-0.625545335025052,11.9751428571429,40.4333333333333,994.807142857143,1402.81086841119,-563.963624734496,4.53095238095238,-0.000690981464486887,0.0868953290711799,14.9652380952381,35.1619047619048,994.807142857143,1703.57871450338,1105.8895656194
"198",198,3.8541666665,85,1.07833994219909,-0.0574179523784503,15.25,32.5,1005,1734.7827866537,-560.459216044281,4.84238095238095,0.553700308435915,-0.593286678776601,11.8210952380952,40.8761904761905,994.897619047619,1389.01944736115,-564.075551347039,4.53095238095238,-0.16567623478569,-0.0734417238760761,14.8133333333333,35.5,994.897619047619,1687.64579855648,1090.30432221699
"199",199,3.8541666665,85,1.07833994219909,-0.0574179523784503,15.25,32.5,1005,1734.7827866537,-560.459216044281,4.93809523809524,0.74983493603033,-0.573270941123639,11.679380952381,41.2380952380952,994.988095238095,1376.60993833246,-563.46229780328,4.48285714285714,-0.0301017677530197,0.0652896932710849,14.6397619047619,35.8380952380952,994.988095238095,1669.3732204024,1073.24476286628
"200",200,4.111111111,83.3333333333333,1.89830669501509,-0.99538717399473,15.3333333333333,32,1005,1744.7087104828,-554.378386340185,4.9585,0.853965105502074,-0.637424918214186,11.58005,41.325,994.99,1367.24167655252,-560.796903008302,4.5055,0.0281931691508451,0.0224650580131862,14.59985,35.94,994.99,1665.15783866485,1068.86016470401
"201",201,4.111111111,83.3333333333333,1.89830669501509,-0.99538717399473,15.3333333333333,32,1005,1744.7087104828,-554.378386340185,5.05809523809524,1.14621474496824,-0.505723188462878,11.2634285714286,42.2238095238095,995.145238095238,1339.25635821085,-560.508338494071,4.57857142857143,0.0323326738889757,0.118082086678626,14.2963333333333,36.6047619047619,995.145238095238,1634.39568471054,1039.62443169642
"202",202,4.111111111,83.3333333333333,1.89830669501509,-0.99538717399473,15.3333333333333,32,1005,1744.7087104828,-554.378386340185,5.1095,1.15659734487291,-0.619880040048547,11.16015,42.495,995.185,1329.71865803649,-560.431564763529,4.606,0.132567643108636,0.143342686000979,14.21185,36.7,995.185,1625.30077902654,1032.30366076379
"203",203,4.111111111,83.3333333333333,1.89830669501509,-0.99538717399473,15.3333333333333,32,1005,1744.7087104828,-554.378386340185,5.2105,0.909129645911224,-0.741791412070298,10.9991,43.075,995.28,1315.6746080299,-562.000708947822,4.656,-0.107150546125987,0.256675946242339,13.98335,37.2,995.28,1602.13585684316,1010.49461387123
"204",204,4.111111111,80,2.07464142441575,0.0488472644169529,14.25,35,1005,1636.64744509502,-559.904791137622,5.261,0.804776859634978,-0.4610538485166,10.8219,43.675,995.365,1300.42858383044,-563.169510412113,4.681,-0.113653262559982,0.445766597056294,13.6691,37.925,995.365,1571.73934992933,982.035259724447
"205",205,4.111111111,80,2.07464142441575,0.0488472644169529,14.25,35,1005,1636.64744509502,-559.904791137622,5.3365,0.532656826818699,-0.50374916192633,10.64435,44.335,995.44,1285.36959654823,-564.969620046465,4.656,-0.225099683890299,0.252952777894449,13.3354,38.755,995.44,1539.53791262024,951.149115479041
"206",206,4.111111111,83.3333333333333,1.89830669501509,-0.99538717399473,13.6666666666667,36.3333333333333,1005,1576.22368151316,-559.021452146635,5.3865,0.395575821918395,-0.587983692562276,10.4255,45.01,995.53,1266.55745191436,-565.433658269694,4.656,-0.187059664747825,0.478962297000288,13.0339,39.575,995.53,1510.96618829292,922.949364945428
"207",207,4.111111111,83.3333333333333,1.89830669501509,-0.99538717399473,13.6666666666667,36.3333333333333,1005,1576.22368151316,-559.021452146635,5.3865,0.395575821918395,-0.587983692562276,10.4255,45.01,995.53,1266.55745191436,-565.433658269694,4.656,-0.187059664747825,0.478962297000288,13.0339,39.575,995.53,1510.96618829292,922.949364945428
"208",208,4.2430555555,80,2.15820437485816,0.150957840498835,12.5,40.75,1005,1469.12947527873,-573.975414747662,4.9936,0.503703650779935,-0.311935018954354,9.29088,48.56,995.866,1176.14081259502,-564.313057809787,4.1676,0.0246942420942323,0.302792429262495,11.09172,45.676,995.866,1340.55731554067,749.998832237548
"209",209,5.79166666675,87.5,0.0103537505744961,-2.51637631558792,16.75,33,1001.25,1910.80825723142,-627.508692465717,5.56142857142857,0.618781554067438,0.523209358620342,14.238619047619,36.9952380952381,991.121428571429,1624.44810267305,-599.50883843165,5.68047619047619,-1.05475703543401,-0.0248858608170993,15.6897619047619,37.4,991.121428571429,1785.29256954593,1119.81476462992
"210",210,5.79166666675,87.5,0.0103537505744961,-2.51637631558792,16.75,33,1001.25,1910.80825723142,-627.508692465717,5.60952380952381,0.565191147714091,0.525959333330906,14.1562857142857,37.0761904761905,991.154761904762,1615.98702547003,-597.469493871018,5.5847619047619,-0.926620770219438,-0.203766059322026,15.4688095238095,37.8285714285714,991.154761904762,1760.85011256609,1097.74990485578
"211",211,5.79166666675,87.5,0.0103537505744961,-2.51637631558792,16.75,33,1001.25,1910.80825723142,-627.508692465717,5.58571428571429,0.371269666729534,0.698452374122308,14.0682857142857,37.2238095238095,991.183333333333,1606.92484517024,-596.300841353663,5.4652380952381,-0.885329577863524,-0.0749704642067568,15.2430952380952,38.3190476190476,991.183333333333,1736.31409780187,1074.80763539685
"212",212,5.79166666675,87.5,0.0103537505744961,-2.51637631558792,16.75,33,1001.25,1910.80825723142,-627.508692465717,5.675,0.434417015194813,0.584747587847116,14.0095,37.4045454545455,991.204545454545,1600.95465880477,-596.784406155472,5.4,-0.760999174221839,-0.0358346167807725,15.1243181818182,38.6272727272727,991.204545454545,1723.827935853,1062.42676904584
"213",213,6.175925926,83.3333333333333,-1.31959547771079,-2.57217710534542,16.3333333333333,33.3333333333333,1001,1859.89025210341,-616.898280875311,5.60636363636364,0.480798228886428,0.494517717922189,13.9058181818182,37.6590909090909,991.218181818182,1590.29027961349,-596.715561884386,5.26272727272727,-0.653514844279251,0.030915826659796,14.9249090909091,39.1090909090909,991.218181818182,1702.63785716572,1041.9788706435
"214",214,6.175925926,83.3333333333333,-1.31959547771079,-2.57217710534542,16.3333333333333,33.3333333333333,1001,1859.89025210341,-616.898280875311,5.49227272727273,0.289464462297918,0.421142484981406,13.8107272727273,37.9090909090909,991.222727272727,1580.67016834989,-596.771641196769,5.14818181818182,-0.502967131921309,-0.0528543856804174,14.7090909090909,39.6318181818182,991.222727272727,1679.80645562077,1019.97952634231
"215",215,5.91666666675,80,-0.176057354300461,-0.934898272819447,15.5,36,1000.75,1769.28721510574,-627.146302108882,5.49,0.106820624829132,0.650737795282567,13.6267142857143,38.247619047619,991.235714285714,1561.74318711508,-594.722223471373,4.96190476190476,-0.254709798157797,0.0674793962051707,14.3850952380952,40.4428571428571,991.235714285714,1646.04949067903,987.354785791063
"216",216,5.6611111112,78,0.446733599437106,-0.0299200414596518,14.6,38.8,1000.6,1677.92250187092,-632.763406580272,5.25071428571429,0.0430674534886783,0.466606556971403,13.0200714285714,40.1857142857143,991.246428571429,1504.40056775187,-598.431638144615,4.36857142857143,-0.170585134883228,0.0976253219432567,13.2015357142857,43.8892857142857,991.246428571429,1534.79457715307,878.458821232118
"217",217,5.91666666675,80,-0.176057354300461,-0.934898272819447,15.5,36,1000.75,1769.28721510574,-627.146302108882,5.362,0.271306771880426,0.662970326546892,13.44225,38.63,991.22,1542.91071112965,-593.338394955479,4.782,-0.435007661934468,0.428044412990797,14.0379,41.395,991.22,1610.54938511594,951.894374724863
"218",218,6,76.6666666666667,0.61161813589316,-2.93519139510409,15,37.3333333333333,1000.66666666667,1713.27199661701,-629.879563284169,5.2865,0.390127928049336,0.546442327949062,13.1691,39.405,991.275,1515.62114661253,-594.334405200865,4.3545,-0.249644663767332,0.52105432262074,13.45555,42.915,991.275,1552.76951964989,896.05724240986
"219",219,6,76.6666666666667,0.61161813589316,-2.93519139510409,15,37.3333333333333,1000.66666666667,1713.27199661701,-629.879563284169,5.29857142857143,0.395352632415146,0.613128754091483,13.1019523809524,39.652380952381,991.278571428571,1509.17081658127,-595.297206873033,4.24285714285714,-0.261331047464882,0.499581275920397,13.2133333333333,43.652380952381,991.278571428571,1531.20079921626,875.174886983972
"220",220,7.333333333,255,-1.98259582448871,-0.731824544646976,11,74.75,991.5,1318.83727844047,-974.259034651087,5.05521739130435,-0.294348526542116,-0.196499825790627,10.8914782608696,58.9391304347826,981.919565217391,1312.33906609802,-749.48242665824,5.42695652173913,0.171981496301114,-0.0395999429307895,11.6974347826087,66.2565217391304,981.919565217391,1384.05929625015,489.418069477812
"221",221,7.333333333,255,-1.98259582448871,-0.731824544646976,11,74.75,991.5,1318.83727844047,-974.259034651087,4.63913043478261,-0.153115905700552,-0.00138064616381946,10.6253043478261,60.1173913043478,982.00652173913,1289.5450961887,-752.843320032329,5.25217391304348,-0.068021151081841,-0.0600033953717061,11.4175217391304,68.3086956521739,982.00652173913,1358.33130223169,449.598831369827
"222",222,7.333333333,255,-1.98259582448871,-0.731824544646976,11,74.75,991.5,1318.83727844047,-974.259034651087,4.33260869565217,0.0371665236579582,0.0494570222819301,10.2823043478261,61.3695652173913,982.097826086957,1259.99472567162,-753.91102996473,5.14260869565217,-0.0762356203346575,-0.083778295467568,11.1494782608696,69.8347826086956,982.097826086957,1334.42213028739,420.359537552237
"223",223,7.333333333,255,-1.98259582448871,-0.731824544646976,11,74.75,991.5,1318.83727844047,-974.259034651087,4.33260869565217,0.0371665236579582,0.0494570222819301,10.2823043478261,61.3695652173913,982.097826086957,1259.99472567162,-753.91102996473,5.14260869565217,-0.0762356203346575,-0.083778295467568,11.1494782608696,69.8347826086956,982.097826086957,1334.42213028739,420.359537552237
"224",224,6.68749999975,267.5,-1.30047539836223,-1.00077864666798,10.25,75.75,991.75,1255.2257553369,-939.937206582271,3.90041666666667,-0.172601432836205,0.0712683748903448,9.80991666666667,62.9083333333333,982.2375,1223.7262435418,-750.916358436196,4.97041666666667,-0.0197937627611273,-0.0470972717840169,10.738375,71.9125,982.2375,1298.82058581564,381.24163469601
"225",225,6.68749999975,267.5,-1.30047539836223,-1.00077864666798,10.25,75.75,991.75,1255.2257553369,-939.937206582271,3.64875,0.0155906339112337,-0.0209754304541812,9.50629166666667,64.1958333333333,982.341666666667,1200.91428506152,-752.387776837353,4.9075,0.0891984154778178,-0.0708926203424173,10.4385833333333,73.6041666666667,982.341666666667,1272.12860795821,348.396985065832
"226",226,6.68749999975,267.5,-1.30047539836223,-1.00077864666798,10.25,75.75,991.75,1255.2257553369,-939.937206582271,3.39708333333333,-0.0374681530097373,-0.202114403705315,9.14308333333333,65.55,982.483333333333,1172.49080366638,-752.588953069999,4.78166666666667,0.211271247771037,0.0417231377703478,10.171375,74.775,982.483333333333,1249.14127962604,326.240477067959
"227",227,6.68749999975,267.5,-1.30047539836223,-1.00077864666798,10.25,75.75,991.75,1255.2257553369,-939.937206582271,3.14541666666667,0.0854199479616865,-0.032338998387736,8.85225,67.2666666666667,982.566666666667,1150.00230291004,-758.676144100417,4.61416666666667,0.0729777614337131,0.19715267415197,9.93291666666667,75.775,982.566666666667,1229.26471556151,308.208902197805
"228",228,6.68749999975,267.5,-1.30047539836223,-1.00077864666798,10.25,75.75,991.75,1255.2257553369,-939.937206582271,2.95666666666667,-0.0793540775041356,0.155486407086737,8.57429166666667,69.0791666666667,982.658333333333,1127.72549008156,-766.594675346429,4.34166666666667,-0.00101790250244294,0.0234974358800147,9.64891666666667,76.6916666666667,982.658333333333,1206.40046064069,290.988261340668
"229",229,5.784722222,282.5,1.45783436010342,-3.04542629180221,9,80.25,992,1148.99917717387,-921.280192955292,2.55791666666667,0.0148662430946871,-0.0795333467934359,7.95125,72.5666666666667,982.808333333333,1078.26757772167,-777.950085888013,3.77541666666667,0.286202364423216,-0.142846391096509,8.99383333333333,78.675,982.808333333333,1156.90916782191,256.103495576636
"230",230,5.784722222,282.5,1.45783436010342,-3.04542629180221,9,80.25,992,1148.99917717387,-921.280192955292,2.55791666666667,0.0148662430946871,-0.0795333467934359,7.95125,72.5666666666667,982.808333333333,1078.26757772167,-777.950085888013,3.77541666666667,0.286202364423216,-0.142846391096509,8.99383333333333,78.675,982.808333333333,1156.90916782191,256.103495576636
"231",231,4.5,75,-0.673777665906367,0.992293216844356,9.75,55,1004.5,1207.76011720685,-663.467775332539,4.24565217391304,0.0249916764452947,-0.0151453422602628,7.09934782608696,57.5608695652174,994.571739130435,1009.22200749642,-579.626721398601,4.85869565217391,0.468623138859331,0.244053496509867,9.22604347826087,54.9565217391304,994.571739130435,1167.09008564122,526.217950675065
"232",232,4.62962962966667,70,-0.284343413936963,0.0979510834840802,9.66666666666667,54,1004.66666666667,1201.10308824781,-647.595667653815,4.14090909090909,-0.0511847275345293,-0.177194372743608,6.89463636363636,57.9272727272727,994.740909090909,995.015485888122,-574.929573785676,4.73590909090909,0.299636866037727,0.0790453333666866,9.02213636363636,54.8772727272727,994.740909090909,1151.70956256796,520.968425962415
"233",233,4.5,70,0.437653842701716,0.86885095752606,9,55.75,1004.75,1151.24652675966,-638.202469190385,3.96086956521739,-0.218932078121698,-0.183633317081586,6.75886956521739,58.3869565217391,994.79347826087,985.847698396082,-574.040456913905,4.57347826086957,0.335414586429808,0.120005868478601,8.78926086956522,55.4695652173913,994.79347826087,1134.55669873421,507.427759204576
"234",234,4.5,70,0.437653842701716,0.86885095752606,9,55.75,1004.75,1151.24652675966,-638.202469190385,3.96086956521739,-0.218932078121698,-0.183633317081586,6.75886956521739,58.3869565217391,994.79347826087,985.847698396082,-574.040456913905,4.57347826086957,0.335414586429808,0.120005868478601,8.78926086956522,55.4695652173913,994.79347826087,1134.55669873421,507.427759204576
"235",235,4.5,70,0.437653842701716,0.86885095752606,9,55.75,1004.75,1151.24652675966,-638.202469190385,3.86636363636364,-0.222752121537021,0.0297348099163901,6.66409090909091,58.8545454545455,994.872727272727,979.525671415806,-574.931633227217,4.59818181818182,0.289277789497207,0.222096853392211,8.53636363636364,55.9363636363636,994.872727272727,1115.8248604805,494.657805408349
