Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,SampleL,Emergence,PondPerimeter,Pondarea,Depth_1,Length_1.5,Littoral_aream3,Littoralarea_liters,Emergence,Larvalstage,Larvalstage2
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,1,43,0,43,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,2,26,0,26,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,3,96,0,96,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,4,19,0,19,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,5,71,0,71,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,6,2,0,2,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,7,4,0,4,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,8,1,0,1,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,9,0,0,0,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,10,1,0,1,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,11,0,0,0,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,12,0,0,0,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,14,48,0,48,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,15,0,0,0,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,16,4,0,4,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,17,5,0,5,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,18,1,0,1,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,19,0,0,0,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,20,4,0,4,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,21,18,0,18,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,22,0,0,0,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,23,0,0,0,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,24,12,0,12,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,25,3,0,3,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,26,2,0,2,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,27,66,0,66,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,28,39,0,39,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,29,11,0,11,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
20-May-18,20-May-17,Vulgaris small,2018,Vulgaris small2018,30,12,0,12,0,1.75,Hatch,238.2,3181.26,0.2,1.5,71.46,71460,Hatch,Hatch,Hatch
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,1,94,0,94,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,2,83,0,83,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,3,19,0,19,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,4,101,0,101,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,5,262,0,262,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,6,29,0,29,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,7,9,0,9,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,8,8,0,8,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,9,175,0,175,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,10,0,0,0,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,11,14,0,14,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,12,1,0,1,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,14,1,0,1,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,15,95,0,95,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,16,29,0,29,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,17,8,0,8,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,18,0,0,0,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,19,174,0,174,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,20,0,0,0,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,21,112,0,112,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,22,283,0,283,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,23,16,0,16,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,24,60,0,60,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,25,0,0,0,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,26,10,0,10,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,27,1,0,1,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,28,61,0,61,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,29,62,0,62,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,30,12,0,12,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
25-May-18,25-May-17,Vulgaris small,2018,Vulgaris small2018,31,543,0,543,0,1.75,Before,236.674359,3145.436923,0.2,1.5,71.00230769,71002.30769,Before,OneTwo,OneTwo
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,1,179,0,179,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,2,142,0,142,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,3,198,0,198,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,4,39,0,39,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,5,4,0,4,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,6,0,0,0,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,7,1,0,1,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,8,0,0,0,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,9,4,0,4,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,10,462,0,462,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,11,89,0,89,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,12,22,0,22,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,14,74,0,74,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,15,10,0,10,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,16,13,0,13,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,17,1,0,1,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,18,1,0,1,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,19,199,0,199,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,20,6,0,6,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,21,42,0,42,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,22,188,0,188,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,23,185,0,185,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,24,72,0,72,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,25,143,0,143,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,26,192,0,192,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,27,136,0,136,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
29-May-18,29-May-17,Vulgaris small,2018,Vulgaris small2018,28,69,0,69,0,1.75,Before,235.4538462,3116.778462,0.2,1.5,70.63615385,70636.15385,Before,Two,Two
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,136,0,136,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,130,0,130,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,61,0,61,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,7,0,7,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,18,0,18,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,46,0,46,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,11,0,11,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,208,0,208,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,3,0,3,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,59,0,59,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,34,0,34,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,79,0,79,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,101,0,101,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,8,0,8,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,1,0,1,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,12,0,12,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,1,0,1,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,0,0,0,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,90,0,90,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,88,0,88,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,26,20,0,20,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,27,38,0,38,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
4-Jun-18,4-Jun-17,Vulgaris small,2018,Vulgaris small2018,28,64,0,64,0,1.75,Before,233.6230769,3073.790769,0.2,1.5,70.08692308,70086.92308,Before,TwoThree,TwoThree
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,21,0,21,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,5,0,5,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,3,21,0,21,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,4,1,0,1,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,5,10,0,10,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,6,1,0,1,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,7,1,0,1,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,8,14,0,14,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,9,5,0,5,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,10,37,0,37,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,11,0,0,0,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,12,7,0,7,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,13,11,0,11,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,14,10,0,10,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,15,18,0,18,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,16,0,0,0,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,17,34,0,34,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,18,12,0,12,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,19,111,0,111,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,20,13,0,13,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,21,19,0,19,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,22,31,0,31,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,23,2,0,2,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,24,2,0,2,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
8-Jun-18,8-Jun-17,Vulgaris small,2018,Vulgaris small2018,25,16,0,16,0,1.75,Before,232.4025641,3045.132308,0.2,1.5,69.72076923,69720.76923,Before,ThreeFour,ThreeFour
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,1,9,12,21,2,1.75,Before,230.8769231,3009.309231,0.2,1.5,69.26307692,69263.07692,Before,FourPupae,FourPupae
13-Jun-18,13-Jun-17,Vulgaris small,2018,Vulgaris small2018,2,16,6,22,1,1.75,Before,230.8769231,3009.309231,0.2,1.5,69.26307692,69263.07692,Before,FourPupae,FourPupae
