Date,Day,Site,Year,SiteYear,Sample,Larvae,Pupae,Total,Beetle,SampleL,Emergence,PondPerimeter,Pondarea,Depth_1,Littoral_aream3,Littoralarea_liters
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,5,10,1,11,0,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,6,20,11,31,3,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,7,9,9,18,0,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,8,23,58,81,0,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,9,8,5,13,1,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,10,1,2,3,0,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,11,2,3,5,1,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,12,2,1,3,0,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,13,5,2,7,2,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,14,0,0,0,0,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,15,5,3,8,1,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,16,0,5,5,0,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,17,1,1,2,1,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
12-Jun-18,12-Jun-17,Ice,2018,Ice2018,18,0,1,1,0,1.75,Before,134.925641,1210.453077,0.15,20.23884615,20238.84615
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,1,0,8,8,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,2,0,34,34,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,3,0,10,10,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,4,0,12,12,2,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,5,1,19,20,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,6,5,49,54,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,7,1,107,108,1,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,8,2,33,35,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,9,0,2,2,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,10,1,8,9,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,11,0,8,8,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,12,0,10,10,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,13,0,15,15,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,14,0,1,1,1,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,15,0,1,1,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
16-Jun-18,16-Jun-17,Ice,2018,Ice2018,16,0,1,1,0,1.75,Before,133.0692308,1173.662308,0.15,19.96038462,19960.38462
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,1,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,2,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,3,0,1,1,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,4,0,1,1,1,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,5,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,6,0,2,2,1,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,7,0,1,1,2,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,8,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,9,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,10,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,11,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,12,0,1,1,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,13,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,14,0,6,6,1,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,15,0,0,0,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,16,0,0,0,2,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
21-Jun-18,21-Jun-17,Ice,2018,Ice2018,17,0,2,2,0,1.75,After,130.7487179,1127.673846,0.15,19.61230769,19612.30769
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,1,0,0,0,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,2,0,0,0,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,3,0,0,0,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,4,0,1,1,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,5,0,0,0,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,6,0,0,0,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,7,0,0,0,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,8,0,0,0,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,9,0,1,1,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
24-Jun-18,24-Jun-17,Ice,2018,Ice2018,10,0,0,0,0,1.75,After,129.3564103,1100.080769,0.15,19.40346154,19403.46154
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,1,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,2,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,3,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,4,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,5,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,6,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,7,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,8,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,9,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,10,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,11,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
28-Jun-18,28-Jun-17,Ice,2018,Ice2018,12,0,0,0,0,1.75,After,127.5,1063.29,0.15,19.125,19125
15-May-18,15-May-17,NoOil,2018,NoOil2018,1,2,0,2,0,1.75,Hatch,58.4,198.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,2,0,0,0,0,1.75,Hatch,58.4,199.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,3,0,0,0,0,1.75,Hatch,58.4,200.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,4,0,0,0,0,1.75,Hatch,58.4,201.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,5,0,0,0,0,1.75,Hatch,58.4,202.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,6,36,0,36,0,1.75,Hatch,58.4,203.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,7,0,0,0,0,1.75,Hatch,58.4,204.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,8,0,0,0,0,1.75,Hatch,58.4,205.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,9,19,0,19,0,1.75,Hatch,58.4,206.57,0.15,8.76,8760
15-May-18,15-May-17,NoOil,2018,NoOil2018,10,165,0,165,0,1.75,Hatch,58.4,207.57,0.15,8.76,8760
19-May-18,19-May-17,NoOil,2018,NoOil2018,1,1,0,1,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,2,278,0,278,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,3,320,0,320,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,4,615,0,615,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,5,8,0,8,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,6,11,0,11,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,7,5,0,5,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,8,75,0,75,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,9,1,0,1,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
19-May-18,19-May-17,NoOil,2018,NoOil2018,10,2,0,2,0,1.75,Before,56.8969697,190.2548485,0.15,8.534545455,8534.545455
24-May-18,24-May-17,NoOil,2018,NoOil2018,1,58,0,58,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,2,95,0,95,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,3,82,0,82,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,4,7,0,7,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,5,10,0,10,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,6,13,0,13,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,7,15,0,15,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,8,53,0,53,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,9,58,0,58,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
24-May-18,24-May-17,NoOil,2018,NoOil2018,10,50,0,50,0,1.75,Before,55.01818182,179.8609091,0.15,8.252727273,8252.727273
27-May-18,27-May-17,NoOil,2018,NoOil2018,1,45,0,45,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,2,92,0,92,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,3,25,0,25,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,4,24,0,24,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,5,142,0,142,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,6,19,0,19,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,7,7,0,7,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,8,24,0,24,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,9,116,0,116,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
27-May-18,27-May-17,NoOil,2018,NoOil2018,10,151,0,151,0,1.75,Before,53.89090909,173.6245455,0.15,8.083636364,8083.636364
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,1,24,0,24,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,2,15,0,15,1,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,3,2,0,2,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,4,8,0,8,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,5,1,0,1,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,6,6,0,6,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,7,29,0,29,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,8,8,0,8,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,9,24,0,24,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
1-Jun-18,1-Jun-17,NoOil,2018,NoOil2018,10,22,0,22,0,1.75,Before,52.01212121,163.2306061,0.15,7.801818182,7801.818182
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,1,26,111,137,2,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,2,41,89,130,1,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,3,7,4,11,0,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,4,51,34,85,0,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,5,5,3,8,0,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,6,4,3,7,2,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,7,33,148,181,1,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,8,32,70,102,0,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,9,25,40,65,0,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
4-Jun-18,4-Jun-17,NoOil,2018,NoOil2018,10,40,89,129,0,1.75,Before,50.88484848,156.9942424,0.15,7.632727273,7632.727273
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,1,5,50,55,0,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,2,4,87,91,0,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,3,3,16,19,0,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,4,3,69,72,1,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,5,0,3,3,1,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,6,0,3,3,0,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,7,4,80,84,0,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,8,4,86,90,0,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,9,0,49,49,0,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
9-Jun-18,9-Jun-17,NoOil,2018,NoOil2018,10,0,31,31,0,1.75,After,49.00606061,146.600303,0.15,7.350909091,7350.909091
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,1,0,0,0,0,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,2,0,0,0,0,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,3,0,0,0,1,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,4,0,0,0,0,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,5,0,0,0,0,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,6,0,2,2,0,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,7,0,0,0,0,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,8,0,0,0,0,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,9,0,0,0,0,1.75,After,46,129.97,0.15,6.9,6900
17-Jun-18,17-Jun-17,NoOil,2018,NoOil2018,10,0,0,0,0,1.75,After,46,129.97,0.15,6.9,6900
13-May-18,13-May-17,Oil,2018,Oil2018,1,48,0,48,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,2,61,0,61,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,3,11,0,11,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,4,13,0,13,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,5,24,0,24,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,6,28,0,28,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,7,21,0,21,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,8,40,0,40,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,9,38,0,38,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,10,0,0,0,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,11,0,0,0,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,12,0,0,0,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,13,0,0,0,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,14,7,0,7,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,15,26,0,26,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,16,0,0,0,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,17,244,0,244,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
13-May-18,13-May-17,Oil,2018,Oil2018,18,28,0,28,0,1.75,Hatch,132.5,572.3,0.15,19.875,19875
16-May-18,16-May-17,Oil,2018,Oil2018,1,8,0,8,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,2,24,0,24,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,3,42,0,42,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,4,19,0,19,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,5,197,0,197,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,6,110,0,110,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,7,54,0,54,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,8,176,0,176,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,9,41,0,41,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,10,58,0,58,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,11,337,0,337,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,12,91,0,91,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,13,0,0,0,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,14,280,0,280,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,15,46,0,46,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,16,53,0,53,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,17,31,0,31,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
16-May-18,16-May-17,Oil,2018,Oil2018,18,12,0,12,0,1.75,Before,131.8571429,559.6734286,0.15,19.77857143,19778.57143
19-May-18,19-May-17,Oil,2018,Oil2018,1,69,0,69,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,2,271,0,271,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,3,61,0,61,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,4,27,0,27,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,5,38,0,38,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,6,242,0,242,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,7,123,0,123,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,8,153,0,153,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,9,9,0,9,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,10,30,0,30,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,11,25,0,25,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
19-May-18,19-May-17,Oil,2018,Oil2018,12,15,0,15,0,1.75,Before,131.2142857,547.0468571,0.15,19.68214286,19682.14286
